2008,9,30,AIZ,Sell,100
2008,10,7,AIZ,Buy,100
2008,10,13,AIZ,Sell,100
2008,10,20,AIZ,Buy,100
2008,10,13,ALL,Sell,100
2008,10,20,ALL,Buy,100
2008,11,13,ALL,Sell,100
2008,11,20,ALL,Buy,100
2008,7,29,ALXN,Sell,100
2008,8,5,ALXN,Buy,100
2008,7,28,AMGN,Sell,100
2008,8,4,AMGN,Buy,100
2008,10,13,AMGN,Sell,100
2008,10,20,AMGN,Buy,100
2008,10,23,AMGN,Sell,100
2008,10,30,AMGN,Buy,100
2008,10,28,AMGN,Sell,100
2008,11,4,AMGN,Buy,100
2009,7,8,AMGN,Sell,100
2009,7,15,AMGN,Buy,100
2008,3,18,AMZN,Sell,100
2008,3,26,AMZN,Buy,100
2008,4,1,AMZN,Sell,100
2008,4,8,AMZN,Buy,100
2008,4,18,AMZN,Sell,100
2008,4,25,AMZN,Buy,100
2008,5,19,AMZN,Sell,100
2008,5,27,AMZN,Buy,100
2008,7,24,AMZN,Sell,100
2008,7,31,AMZN,Buy,100
2008,8,11,AMZN,Sell,100
2008,8,18,AMZN,Buy,100
2008,9,30,AMZN,Sell,100
2008,10,7,AMZN,Buy,100
2008,10,13,AMZN,Sell,100
2008,10,20,AMZN,Buy,100
2008,10,28,AMZN,Sell,100
2008,11,4,AMZN,Buy,100
2009,1,30,AMZN,Sell,100
2009,2,6,AMZN,Buy,100
2009,3,10,AMZN,Sell,100
2009,3,17,AMZN,Buy,100
2009,3,23,AMZN,Sell,100
2009,3,30,AMZN,Buy,100
2009,6,1,AMZN,Sell,100
2009,6,8,AMZN,Buy,100
2009,7,23,AMZN,Sell,100
2009,7,30,AMZN,Buy,100
2009,9,16,AMZN,Sell,100
2009,9,23,AMZN,Buy,100
2009,10,23,AMZN,Sell,100
2009,10,30,AMZN,Buy,100
2009,10,26,AMZN,Sell,100
2009,11,2,AMZN,Buy,100
2009,11,6,AMZN,Sell,100
2009,11,13,AMZN,Buy,100
2009,12,23,AMZN,Sell,100
2009,12,30,AMZN,Buy,100
2008,5,5,ANR,Sell,100
2008,5,12,ANR,Buy,100
2008,5,28,ANR,Sell,100
2008,6,4,ANR,Buy,100
2008,6,5,ANR,Sell,100
2008,6,12,ANR,Buy,100
2008,6,13,ANR,Sell,100
2008,6,20,ANR,Buy,100
2008,6,27,ANR,Sell,100
2008,7,7,ANR,Buy,100
2008,7,16,ANR,Sell,100
2008,7,23,ANR,Buy,100
2008,7,29,ANR,Sell,100
2008,8,5,ANR,Buy,100
2008,7,30,ANR,Sell,100
2008,8,6,ANR,Buy,100
2008,8,1,ANR,Sell,100
2008,8,8,ANR,Buy,100
2008,9,19,ANR,Sell,100
2008,9,26,ANR,Buy,100
2008,9,30,ANR,Sell,100
2008,10,7,ANR,Buy,100
2008,10,13,ANR,Sell,100
2008,10,20,ANR,Buy,100
2008,10,16,ANR,Sell,100
2008,10,23,ANR,Buy,100
2008,10,20,ANR,Sell,100
2008,10,27,ANR,Buy,100
2008,2,28,APA,Sell,100
2008,3,6,APA,Buy,100
2008,3,26,APA,Sell,100
2008,4,2,APA,Buy,100
2008,5,6,APA,Sell,100
2008,5,13,APA,Buy,100
2008,5,13,APA,Sell,100
2008,5,20,APA,Buy,100
2008,5,16,APA,Sell,100
2008,5,23,APA,Buy,100
2008,6,5,APA,Sell,100
2008,6,12,APA,Buy,100
2008,6,9,APA,Sell,100
2008,6,16,APA,Buy,100
2008,6,23,APA,Sell,100
2008,6,30,APA,Buy,100
2008,7,10,APA,Sell,100
2008,7,17,APA,Buy,100
2008,7,30,APA,Sell,100
2008,8,6,APA,Buy,100
2008,8,13,APA,Sell,100
2008,8,20,APA,Buy,100
2008,9,18,APA,Sell,100
2008,9,25,APA,Buy,100
2008,9,19,APA,Sell,100
2008,9,26,APA,Buy,100
2008,9,30,APA,Sell,100
2008,10,7,APA,Buy,100
2008,10,13,APA,Sell,100
2008,10,20,APA,Buy,100
2008,10,16,APA,Sell,100
2008,10,23,APA,Buy,100
2008,10,20,APA,Sell,100
2008,10,27,APA,Buy,100
2008,10,28,APA,Sell,100
2008,11,4,APA,Buy,100
2008,11,13,APA,Sell,100
2008,11,20,APA,Buy,100
2008,11,21,APA,Sell,100
2008,12,1,APA,Buy,100
2008,12,10,APA,Sell,100
2008,12,17,APA,Buy,100
2009,3,23,APA,Sell,100
2009,3,30,APA,Buy,100
2008,5,6,APC,Sell,100
2008,5,13,APC,Buy,100
2008,10,13,APC,Sell,100
2008,10,20,APC,Buy,100
2009,9,16,APC,Sell,100
2009,9,23,APC,Buy,100
2008,9,19,APD,Sell,100
2008,9,26,APD,Buy,100
2008,10,13,APD,Sell,100
2008,10,20,APD,Buy,100
2008,7,17,APH,Sell,100
2008,7,24,APH,Buy,100
2008,1,9,APOL,Sell,100
2008,1,16,APOL,Buy,100
2008,1,31,APOL,Sell,100
2008,2,7,APOL,Buy,100
2008,3,11,APOL,Sell,100
2008,3,18,APOL,Buy,100
2008,7,2,APOL,Sell,100
2008,7,10,APOL,Buy,100
2008,10,13,APOL,Sell,100
2008,10,20,APOL,Buy,100
2008,10,16,APOL,Sell,100
2008,10,23,APOL,Buy,100
2008,10,28,APOL,Sell,100
2008,11,4,APOL,Buy,100
2008,10,29,APOL,Sell,100
2008,11,5,APOL,Buy,100
2008,11,26,APOL,Sell,100
2008,12,4,APOL,Buy,100
2009,1,9,APOL,Sell,100
2009,1,16,APOL,Buy,100
2009,1,15,APOL,Sell,100
2009,1,23,APOL,Buy,100
2009,6,30,APOL,Sell,100
2009,7,8,APOL,Buy,100
2009,9,21,APOL,Sell,100
2009,9,28,APOL,Buy,100
2009,12,14,APOL,Sell,100
2009,12,21,APOL,Buy,100
2008,5,6,ARG,Sell,100
2008,5,13,ARG,Buy,100
2008,9,30,ARG,Sell,100
2008,10,7,ARG,Buy,100
2008,3,11,ATI,Sell,100
2008,3,18,ATI,Buy,100
2008,3,18,ATI,Sell,100
2008,3,26,ATI,Buy,100
2008,4,4,ATI,Sell,100
2008,4,11,ATI,Buy,100
2008,5,15,ATI,Sell,100
2008,5,22,ATI,Buy,100
2008,1,23,AVB,Sell,100
2008,1,30,AVB,Buy,100
2008,2,1,AVB,Sell,100
2008,2,8,AVB,Buy,100
2008,3,11,AVB,Sell,100
2008,3,18,AVB,Buy,100
2008,4,1,AVB,Sell,100
2008,4,8,AVB,Buy,100
2008,7,8,AVB,Sell,100
2008,7,15,AVB,Buy,100
2008,7,16,AVB,Sell,100
2008,7,23,AVB,Buy,100
2008,7,29,AVB,Sell,100
2008,8,5,AVB,Buy,100
2008,8,8,AVB,Sell,100
2008,8,15,AVB,Buy,100
2008,9,16,AVB,Sell,100
2008,9,23,AVB,Buy,100
2008,9,18,AVB,Sell,100
2008,9,25,AVB,Buy,100
2008,9,19,AVB,Sell,100
2008,9,26,AVB,Buy,100
2008,9,30,AVB,Sell,100
2008,10,7,AVB,Buy,100
2008,10,10,AVB,Sell,100
2008,10,17,AVB,Buy,100
2008,10,13,AVB,Sell,100
2008,10,20,AVB,Buy,100
2008,10,16,AVB,Sell,100
2008,10,23,AVB,Buy,100
2008,10,28,AVB,Sell,100
2008,11,4,AVB,Buy,100
2008,11,13,AVB,Sell,100
2008,11,20,AVB,Buy,100
2008,11,21,AVB,Sell,100
2008,12,1,AVB,Buy,100
2008,11,24,AVB,Sell,100
2008,12,2,AVB,Buy,100
2008,12,2,AVB,Sell,100
2008,12,9,AVB,Buy,100
2008,12,5,AVB,Sell,100
2008,12,12,AVB,Buy,100
2008,12,12,AVB,Sell,100
2008,12,19,AVB,Buy,100
2008,12,16,AVB,Sell,100
2008,12,23,AVB,Buy,100
2009,1,21,AVB,Sell,100
2009,1,28,AVB,Buy,100
2009,3,10,AVB,Sell,100
2009,3,17,AVB,Buy,100
2009,3,23,AVB,Sell,100
2009,3,30,AVB,Buy,100
2009,4,9,AVB,Sell,100
2009,4,17,AVB,Buy,100
2009,8,4,AVB,Sell,100
2009,8,11,AVB,Buy,100
2008,7,30,AVP,Sell,100
2008,8,6,AVP,Buy,100
2008,1,28,AZO,Sell,100
2008,2,4,AZO,Buy,100
2008,2,26,AZO,Sell,100
2008,3,4,AZO,Buy,100
2008,4,1,AZO,Sell,100
2008,4,8,AZO,Buy,100
2008,5,1,AZO,Sell,100
2008,5,8,AZO,Buy,100
2008,6,27,AZO,Sell,100
2008,7,7,AZO,Buy,100
2008,8,5,AZO,Sell,100
2008,8,12,AZO,Buy,100
2008,10,13,AZO,Sell,100
2008,10,20,AZO,Buy,100
2008,10,28,AZO,Sell,100
2008,11,4,AZO,Buy,100
2008,10,29,AZO,Sell,100
2008,11,5,AZO,Buy,100
2008,10,31,AZO,Sell,100
2008,11,7,AZO,Buy,100
2008,11,13,AZO,Sell,100
2008,11,20,AZO,Buy,100
2008,11,24,AZO,Sell,100
2008,12,2,AZO,Buy,100
2008,11,26,AZO,Sell,100
2008,12,4,AZO,Buy,100
2008,12,2,AZO,Sell,100
2008,12,9,AZO,Buy,100
2008,12,3,AZO,Sell,100
2008,12,10,AZO,Buy,100
2008,12,5,AZO,Sell,100
2008,12,12,AZO,Buy,100
2008,12,9,AZO,Sell,100
2008,12,16,AZO,Buy,100
2009,2,19,AZO,Sell,100
2009,2,26,AZO,Buy,100
2009,3,3,AZO,Sell,100
2009,3,10,AZO,Buy,100
2009,3,10,AZO,Sell,100
2009,3,17,AZO,Buy,100
2009,5,26,AZO,Sell,100
2009,6,2,AZO,Buy,100
2009,8,18,AZO,Sell,100
2009,8,25,AZO,Buy,100
2008,10,13,BA,Sell,100
2008,10,20,BA,Buy,100
2008,10,28,BA,Sell,100
2008,11,4,BA,Buy,100
2008,9,19,BAC,Sell,100
2008,9,26,BAC,Buy,100
2009,4,8,BBBY,Sell,100
2009,4,16,BBBY,Buy,100
2008,9,30,BBT,Sell,100
2008,10,7,BBT,Buy,100
2008,10,23,BCR,Sell,100
2008,10,30,BCR,Buy,100
2008,10,13,BDX,Sell,100
2008,10,20,BDX,Buy,100
2008,3,31,BEAM,Sell,100
2008,4,7,BEAM,Buy,100
2008,3,11,BEN,Sell,100
2008,3,18,BEN,Buy,100
2008,3,18,BEN,Sell,100
2008,3,26,BEN,Buy,100
2008,3,20,BEN,Sell,100
2008,3,28,BEN,Buy,100
2008,4,1,BEN,Sell,100
2008,4,8,BEN,Buy,100
2008,4,16,BEN,Sell,100
2008,4,23,BEN,Buy,100
2008,5,1,BEN,Sell,100
2008,5,8,BEN,Buy,100
2008,6,12,BEN,Sell,100
2008,6,19,BEN,Buy,100
2008,7,16,BEN,Sell,100
2008,7,23,BEN,Buy,100
2008,7,22,BEN,Sell,100
2008,7,29,BEN,Buy,100
2008,8,5,BEN,Sell,100
2008,8,12,BEN,Buy,100
2008,9,16,BEN,Sell,100
2008,9,23,BEN,Buy,100
2008,9,19,BEN,Sell,100
2008,9,26,BEN,Buy,100
2008,10,13,BEN,Sell,100
2008,10,20,BEN,Buy,100
2008,10,28,BEN,Sell,100
2008,11,4,BEN,Buy,100
2008,11,13,BEN,Sell,100
2008,11,20,BEN,Buy,100
2008,11,24,BEN,Sell,100
2008,12,2,BEN,Buy,100
2009,3,23,BEN,Sell,100
2009,3,30,BEN,Buy,100
2009,7,30,BEN,Sell,100
2009,8,6,BEN,Buy,100
2008,6,5,BF.B,Sell,100
2008,6,12,BF.B,Buy,100
2008,6,23,BHI,Sell,100
2008,6,30,BHI,Buy,100
2008,10,13,BHI,Sell,100
2008,10,20,BHI,Buy,100
2008,3,18,BK,Sell,100
2008,3,26,BK,Buy,100
2008,9,30,BK,Sell,100
2008,10,7,BK,Buy,100
2008,10,28,BK,Sell,100
2008,11,4,BK,Buy,100
2008,11,24,BK,Sell,100
2008,12,2,BK,Buy,100
2008,1,3,BLK,Sell,100
2008,1,10,BLK,Buy,100
2008,1,10,BLK,Sell,100
2008,1,17,BLK,Buy,100
2008,1,23,BLK,Sell,100
2008,1,30,BLK,Buy,100
2008,1,24,BLK,Sell,100
2008,1,31,BLK,Buy,100
2008,1,29,BLK,Sell,100
2008,2,5,BLK,Buy,100
2008,2,25,BLK,Sell,100
2008,3,3,BLK,Buy,100
2008,3,4,BLK,Sell,100
2008,3,11,BLK,Buy,100
2008,3,11,BLK,Sell,100
2008,3,18,BLK,Buy,100
2008,3,18,BLK,Sell,100
2008,3,26,BLK,Buy,100
2008,3,20,BLK,Sell,100
2008,3,28,BLK,Buy,100
2008,3,24,BLK,Sell,100
2008,3,31,BLK,Buy,100
2008,4,1,BLK,Sell,100
2008,4,8,BLK,Buy,100
2008,4,24,BLK,Sell,100
2008,5,1,BLK,Buy,100
2008,5,1,BLK,Sell,100
2008,5,8,BLK,Buy,100
2008,5,15,BLK,Sell,100
2008,5,22,BLK,Buy,100
2008,5,23,BLK,Sell,100
2008,6,2,BLK,Buy,100
2008,5,27,BLK,Sell,100
2008,6,3,BLK,Buy,100
2008,5,29,BLK,Sell,100
2008,6,5,BLK,Buy,100
2008,6,5,BLK,Sell,100
2008,6,12,BLK,Buy,100
2008,6,13,BLK,Sell,100
2008,6,20,BLK,Buy,100
2008,7,8,BLK,Sell,100
2008,7,15,BLK,Buy,100
2008,7,10,BLK,Sell,100
2008,7,17,BLK,Buy,100
2008,7,16,BLK,Sell,100
2008,7,23,BLK,Buy,100
2008,7,17,BLK,Sell,100
2008,7,24,BLK,Buy,100
2008,7,18,BLK,Sell,100
2008,7,25,BLK,Buy,100
2008,7,22,BLK,Sell,100
2008,7,29,BLK,Buy,100
2008,7,25,BLK,Sell,100
2008,8,1,BLK,Buy,100
2008,7,29,BLK,Sell,100
2008,8,5,BLK,Buy,100
2008,8,5,BLK,Sell,100
2008,8,12,BLK,Buy,100
2008,8,8,BLK,Sell,100
2008,8,15,BLK,Buy,100
2008,8,11,BLK,Sell,100
2008,8,18,BLK,Buy,100
2008,8,27,BLK,Sell,100
2008,9,4,BLK,Buy,100
2008,8,28,BLK,Sell,100
2008,9,5,BLK,Buy,100
2008,9,8,BLK,Sell,100
2008,9,15,BLK,Buy,100
2008,9,10,BLK,Sell,100
2008,9,17,BLK,Buy,100
2008,9,16,BLK,Sell,100
2008,9,23,BLK,Buy,100
2008,9,18,BLK,Sell,100
2008,9,25,BLK,Buy,100
2008,9,24,BLK,Sell,100
2008,10,1,BLK,Buy,100
2008,9,26,BLK,Sell,100
2008,10,3,BLK,Buy,100
2008,10,3,BLK,Sell,100
2008,10,10,BLK,Buy,100
2008,10,10,BLK,Sell,100
2008,10,17,BLK,Buy,100
2008,10,13,BLK,Sell,100
2008,10,20,BLK,Buy,100
2008,10,28,BLK,Sell,100
2008,11,4,BLK,Buy,100
2008,11,3,BLK,Sell,100
2008,11,10,BLK,Buy,100
2008,11,4,BLK,Sell,100
2008,11,11,BLK,Buy,100
2008,11,13,BLK,Sell,100
2008,11,20,BLK,Buy,100
2008,11,21,BLK,Sell,100
2008,12,1,BLK,Buy,100
2008,11,24,BLK,Sell,100
2008,12,2,BLK,Buy,100
2008,11,26,BLK,Sell,100
2008,12,4,BLK,Buy,100
2008,12,2,BLK,Sell,100
2008,12,9,BLK,Buy,100
2008,12,3,BLK,Sell,100
2008,12,10,BLK,Buy,100
2008,12,5,BLK,Sell,100
2008,12,12,BLK,Buy,100
2008,12,8,BLK,Sell,100
2008,12,15,BLK,Buy,100
2008,12,16,BLK,Sell,100
2008,12,23,BLK,Buy,100
2008,12,19,BLK,Sell,100
2008,12,29,BLK,Buy,100
2008,12,30,BLK,Sell,100
2009,1,7,BLK,Buy,100
2009,1,21,BLK,Sell,100
2009,1,28,BLK,Buy,100
2009,1,28,BLK,Sell,100
2009,2,4,BLK,Buy,100
2009,2,6,BLK,Sell,100
2009,2,13,BLK,Buy,100
2009,2,24,BLK,Sell,100
2009,3,3,BLK,Buy,100
2009,3,4,BLK,Sell,100
2009,3,11,BLK,Buy,100
2009,3,10,BLK,Sell,100
2009,3,17,BLK,Buy,100
2009,3,12,BLK,Sell,100
2009,3,19,BLK,Buy,100
2009,3,17,BLK,Sell,100
2009,3,24,BLK,Buy,100
2009,3,18,BLK,Sell,100
2009,3,25,BLK,Buy,100
2009,3,23,BLK,Sell,100
2009,3,30,BLK,Buy,100
2009,3,31,BLK,Sell,100
2009,4,7,BLK,Buy,100
2009,4,2,BLK,Sell,100
2009,4,9,BLK,Buy,100
2009,4,9,BLK,Sell,100
2009,4,17,BLK,Buy,100
2009,4,15,BLK,Sell,100
2009,4,22,BLK,Buy,100
2009,4,21,BLK,Sell,100
2009,4,28,BLK,Buy,100
2009,4,23,BLK,Sell,100
2009,4,30,BLK,Buy,100
2009,5,4,BLK,Sell,100
2009,5,11,BLK,Buy,100
2009,5,22,BLK,Sell,100
2009,6,1,BLK,Buy,100
2009,5,26,BLK,Sell,100
2009,6,2,BLK,Buy,100
2009,5,29,BLK,Sell,100
2009,6,5,BLK,Buy,100
2009,6,1,BLK,Sell,100
2009,6,8,BLK,Buy,100
2009,6,8,BLK,Sell,100
2009,6,15,BLK,Buy,100
2009,6,9,BLK,Sell,100
2009,6,16,BLK,Buy,100
2009,6,24,BLK,Sell,100
2009,7,1,BLK,Buy,100
2009,7,13,BLK,Sell,100
2009,7,20,BLK,Buy,100
2009,7,15,BLK,Sell,100
2009,7,22,BLK,Buy,100
2009,7,20,BLK,Sell,100
2009,7,27,BLK,Buy,100
2009,7,23,BLK,Sell,100
2009,7,30,BLK,Buy,100
2009,8,3,BLK,Sell,100
2009,8,10,BLK,Buy,100
2009,8,18,BLK,Sell,100
2009,8,25,BLK,Buy,100
2009,8,20,BLK,Sell,100
2009,8,27,BLK,Buy,100
2009,9,16,BLK,Sell,100
2009,9,23,BLK,Buy,100
2009,9,28,BLK,Sell,100
2009,10,5,BLK,Buy,100
2009,10,5,BLK,Sell,100
2009,10,12,BLK,Buy,100
2009,10,14,BLK,Sell,100
2009,10,21,BLK,Buy,100
2009,10,20,BLK,Sell,100
2009,10,27,BLK,Buy,100
2009,11,5,BLK,Sell,100
2009,11,12,BLK,Buy,100
2009,11,9,BLK,Sell,100
2009,11,16,BLK,Buy,100
2009,11,16,BLK,Sell,100
2009,11,23,BLK,Buy,100
2009,11,30,BLK,Sell,100
2009,12,7,BLK,Buy,100
2009,12,16,BLK,Sell,100
2009,12,23,BLK,Buy,100
2008,1,3,BRK.B,Sell,100
2008,1,10,BRK.B,Buy,100
2008,1,10,BRK.B,Sell,100
2008,1,17,BRK.B,Buy,100
2008,1,17,BRK.B,Sell,100
2008,1,25,BRK.B,Buy,100
2008,1,18,BRK.B,Sell,100
2008,1,28,BRK.B,Buy,100
2008,1,22,BRK.B,Sell,100
2008,1,29,BRK.B,Buy,100
2008,1,23,BRK.B,Sell,100
2008,1,30,BRK.B,Buy,100
2008,1,24,BRK.B,Sell,100
2008,1,31,BRK.B,Buy,100
2008,1,25,BRK.B,Sell,100
2008,2,1,BRK.B,Buy,100
2008,1,29,BRK.B,Sell,100
2008,2,5,BRK.B,Buy,100
2008,2,5,BRK.B,Sell,100
2008,2,12,BRK.B,Buy,100
2008,2,8,BRK.B,Sell,100
2008,2,15,BRK.B,Buy,100
2008,2,11,BRK.B,Sell,100
2008,2,19,BRK.B,Buy,100
2008,2,12,BRK.B,Sell,100
2008,2,20,BRK.B,Buy,100
2008,2,13,BRK.B,Sell,100
2008,2,21,BRK.B,Buy,100
2008,2,15,BRK.B,Sell,100
2008,2,25,BRK.B,Buy,100
2008,2,25,BRK.B,Sell,100
2008,3,3,BRK.B,Buy,100
2008,2,27,BRK.B,Sell,100
2008,3,5,BRK.B,Buy,100
2008,2,29,BRK.B,Sell,100
2008,3,7,BRK.B,Buy,100
2008,3,4,BRK.B,Sell,100
2008,3,11,BRK.B,Buy,100
2008,3,5,BRK.B,Sell,100
2008,3,12,BRK.B,Buy,100
2008,3,11,BRK.B,Sell,100
2008,3,18,BRK.B,Buy,100
2008,3,18,BRK.B,Sell,100
2008,3,26,BRK.B,Buy,100
2008,3,20,BRK.B,Sell,100
2008,3,28,BRK.B,Buy,100
2008,3,27,BRK.B,Sell,100
2008,4,3,BRK.B,Buy,100
2008,3,28,BRK.B,Sell,100
2008,4,4,BRK.B,Buy,100
2008,3,31,BRK.B,Sell,100
2008,4,7,BRK.B,Buy,100
2008,4,4,BRK.B,Sell,100
2008,4,11,BRK.B,Buy,100
2008,4,7,BRK.B,Sell,100
2008,4,14,BRK.B,Buy,100
2008,4,8,BRK.B,Sell,100
2008,4,15,BRK.B,Buy,100
2008,4,16,BRK.B,Sell,100
2008,4,23,BRK.B,Buy,100
2008,4,18,BRK.B,Sell,100
2008,4,25,BRK.B,Buy,100
2008,4,25,BRK.B,Sell,100
2008,5,2,BRK.B,Buy,100
2008,4,28,BRK.B,Sell,100
2008,5,5,BRK.B,Buy,100
2008,4,29,BRK.B,Sell,100
2008,5,6,BRK.B,Buy,100
2008,4,30,BRK.B,Sell,100
2008,5,7,BRK.B,Buy,100
2008,5,6,BRK.B,Sell,100
2008,5,13,BRK.B,Buy,100
2008,5,8,BRK.B,Sell,100
2008,5,15,BRK.B,Buy,100
2008,5,13,BRK.B,Sell,100
2008,5,20,BRK.B,Buy,100
2008,5,16,BRK.B,Sell,100
2008,5,23,BRK.B,Buy,100
2008,5,19,BRK.B,Sell,100
2008,5,27,BRK.B,Buy,100
2008,5,22,BRK.B,Sell,100
2008,5,30,BRK.B,Buy,100
2008,5,23,BRK.B,Sell,100
2008,6,2,BRK.B,Buy,100
2008,5,27,BRK.B,Sell,100
2008,6,3,BRK.B,Buy,100
2008,5,28,BRK.B,Sell,100
2008,6,4,BRK.B,Buy,100
2008,5,29,BRK.B,Sell,100
2008,6,5,BRK.B,Buy,100
2008,5,30,BRK.B,Sell,100
2008,6,6,BRK.B,Buy,100
2008,6,3,BRK.B,Sell,100
2008,6,10,BRK.B,Buy,100
2008,6,5,BRK.B,Sell,100
2008,6,12,BRK.B,Buy,100
2008,6,12,BRK.B,Sell,100
2008,6,19,BRK.B,Buy,100
2008,6,13,BRK.B,Sell,100
2008,6,20,BRK.B,Buy,100
2008,6,17,BRK.B,Sell,100
2008,6,24,BRK.B,Buy,100
2008,6,24,BRK.B,Sell,100
2008,7,1,BRK.B,Buy,100
2008,7,7,BRK.B,Sell,100
2008,7,14,BRK.B,Buy,100
2008,7,8,BRK.B,Sell,100
2008,7,15,BRK.B,Buy,100
2008,7,9,BRK.B,Sell,100
2008,7,16,BRK.B,Buy,100
2008,7,17,BRK.B,Sell,100
2008,7,24,BRK.B,Buy,100
2008,7,18,BRK.B,Sell,100
2008,7,25,BRK.B,Buy,100
2008,7,21,BRK.B,Sell,100
2008,7,28,BRK.B,Buy,100
2008,7,30,BRK.B,Sell,100
2008,8,6,BRK.B,Buy,100
2008,7,31,BRK.B,Sell,100
2008,8,7,BRK.B,Buy,100
2008,8,1,BRK.B,Sell,100
2008,8,8,BRK.B,Buy,100
2008,8,5,BRK.B,Sell,100
2008,8,12,BRK.B,Buy,100
2008,8,6,BRK.B,Sell,100
2008,8,13,BRK.B,Buy,100
2008,8,11,BRK.B,Sell,100
2008,8,18,BRK.B,Buy,100
2008,8,14,BRK.B,Sell,100
2008,8,21,BRK.B,Buy,100
2008,8,15,BRK.B,Sell,100
2008,8,22,BRK.B,Buy,100
2008,8,22,BRK.B,Sell,100
2008,8,29,BRK.B,Buy,100
2008,8,28,BRK.B,Sell,100
2008,9,5,BRK.B,Buy,100
2008,9,2,BRK.B,Sell,100
2008,9,9,BRK.B,Buy,100
2008,9,3,BRK.B,Sell,100
2008,9,10,BRK.B,Buy,100
2008,9,8,BRK.B,Sell,100
2008,9,15,BRK.B,Buy,100
